#This ducoment lists the peering ASes of Hurricane Electric via IXP at each border router.
#Format:
#border router|peering ASN,<list of neighbor addresses (separated by comma)>
phx2|14315,206.41.105.81
phx2|33570,206.41.105.82
phx2|32354,206.41.105.83
prg1|47200,91.210.16.1,91.210.16.2
prg1|20723,91.210.16.6
prg1|29134,91.210.16.4,91.210.16.8
prg1|25192,91.210.16.3,91.210.16.13
prg1|25424,91.210.16.17,91.210.16.18
prg1|29086,91.210.16.22
prg1|21430,91.210.16.27,91.210.16.28
prg1|35592,91.210.16.33,91.210.16.34
prg1|39904,91.210.16.38
prg1|5400,91.210.16.40
prg1|42000,91.210.16.41,91.210.16.42
prg1|15935,91.210.16.45,91.210.16.46
prg1|38949,91.210.16.47
prg1|199803,91.210.16.48,91.210.16.49
prg1|5588,91.210.16.50,91.210.16.51
prg1|39906,91.210.16.53
prg1|28978,91.210.16.55
prg1|12570,91.210.16.59,91.210.16.60
prg1|26415,91.210.16.63
prg1|47110,91.210.16.66,91.210.16.69
prg1|2686,91.210.16.70
prg1|207153,91.210.16.72
prg1|8251,91.210.16.73,91.210.16.74
prg1|31246,91.210.16.77,91.210.16.78
prg1|201730,91.210.16.79,91.210.16.80
prg1|28972,91.210.16.83,91.210.16.84
prg1|41711,91.210.16.87,91.210.16.88
prg1|39790,91.210.16.89,91.210.16.90
prg1|51800,91.210.16.91
prg1|30764,91.210.16.92,91.210.16.93
prg1|56344,91.210.16.94
prg1|16019,91.210.16.95,91.210.16.96
prg1|43708,91.210.16.97
prg1|29208,91.210.16.9,91.210.16.99
prg1|25512,91.210.16.100,91.210.16.101
prg1|43413,91.210.16.103
prg1|42306,91.210.16.107
prg1|16509,91.210.16.120
prg1|16276,91.210.16.129
prg1|34080,91.210.16.131,91.210.16.132
prg1|8518,91.210.16.118,91.210.16.133
prg1|35361,91.210.16.135
prg1|35236,91.210.16.139
prg1|28851,91.210.16.149
prg1|43541,91.210.16.151,91.210.16.152
prg1|44522,91.210.16.153
prg1|36692,91.210.16.155
prg1|50698,91.210.16.158
prg1|5610,91.210.16.160,91.210.16.161
prg1|197284,91.210.16.164
prg1|24806,91.210.16.165,91.210.16.166
prg1|47868,91.210.16.167
prg1|3216,91.210.16.168
prg1|200155,91.210.16.169,91.210.16.170
prg1|41046,91.210.16.173
prg1|36236,91.210.16.175
prg1|51248,91.210.16.177
prg1|48417,91.210.16.178,91.210.16.179
prg1|8913,91.210.16.180
prg1|30134,91.210.16.181,91.210.16.182
prg1|41088,91.210.16.188
prg1|21320,91.210.16.189
prg1|2852,91.210.16.190,91.210.16.191
prg1|43037,91.210.16.194,91.210.16.195
prg1|198605,91.210.16.198,91.210.16.199
prg1|32787,91.210.16.200
prg1|36351,91.210.16.203
prg1|199490,91.210.16.204
prg1|25248,91.210.16.205,91.210.16.206
prg1|42477,91.210.16.209
prg1|20144,91.210.16.213
prg1|43709,91.210.16.214
prg1|8218,91.210.16.227
prg1|6461,91.210.16.228
prg1|28725,91.210.16.229,91.210.16.230
prg1|205535,91.210.16.231
prg1|41206,91.210.16.232
prg1|197197,91.210.16.233
prg1|197698,91.210.16.237
prg1|204772,91.210.16.240
prg1|6881,91.210.16.245,91.210.16.246
prg1|202297,91.210.17.15
prg1|208882,91.210.17.22
prg1|61195,91.213.211.1,91.213.211.2
prg1|49025,91.213.211.10,91.213.211.11
prg1|24971,91.210.16.85,91.210.16.86,91.213.211.14
prg1|197046,91.210.16.210,91.213.211.15
prg1|16246,91.210.16.65,91.213.211.16
prg1|199524,91.210.16.223,91.213.211.19
prg1|47232,91.210.16.109,91.210.16.143,91.213.211.22,91.213.211.23
prg1|30929,91.213.211.25
prg1|33891,91.210.16.147,91.213.211.30
prg1|15133,91.213.211.35
prg1|47493,91.213.211.38
prg1|31127,91.213.211.39
prg1|43070,91.210.16.106,91.213.211.52,91.213.211.53
prg1|42,91.213.211.62
prg1|3856,91.213.211.63
prg1|8778,91.213.211.64
prg1|206548,91.210.16.225,91.213.211.69
prg1|57287,91.213.211.74
prg1|44065,91.213.211.86,91.213.211.87
prg1|57007,91.213.211.88
prg1|51744,91.213.211.96
prg1|39392,91.213.211.100,91.213.211.101
prg1|13335,91.210.16.171,91.213.211.102
prg1|62160,91.213.211.104
prg1|60068,91.213.211.13,91.213.211.105
prg1|61296,91.210.16.224,91.210.16.234,91.213.211.110,91.213.211.111
prg1|46489,91.210.16.67,91.210.16.68,91.213.211.116,91.213.211.117
prg1|20940,91.210.16.221,91.213.211.121
prg1|199101,91.213.211.126,91.213.211.127
prg1|61955,91.213.211.134
prg1|34093,91.213.211.136
prg1|59970,91.210.16.108,91.210.16.207,91.213.211.138,91.213.211.139
prg1|50782,91.213.211.141
prg1|9009,91.213.211.42,91.213.211.145
prg1|62011,91.213.211.150,91.213.211.151
prg1|15614,91.210.16.215,91.213.211.152
prg1|210283,91.213.211.153
prg1|34911,91.213.211.166,91.213.211.167
prg1|62099,91.213.211.168
prg1|15169,91.210.16.211,91.213.211.170
prg1|42841,91.210.16.193,91.213.211.174,91.213.211.175
prg1|43451,91.213.211.180
prg1|29504,91.210.16.134,91.213.211.184,91.213.211.185
prg1|15962,91.213.211.186,91.213.211.187
prg1|31117,91.213.211.190
prg1|57976,91.213.211.193
prg1|47949,91.213.211.196
prg1|39235,91.213.211.198,91.213.211.199
prg1|1820,91.210.16.172,91.213.211.206
prg1|15943,91.213.211.209
prg1|8646,91.210.16.196,91.213.211.212,91.213.211.213
prg1|8075,91.210.16.115,91.213.211.214
prg1|44712,91.213.211.217
prg1|32590,91.210.16.5,91.213.211.228
prg1|197307,91.210.16.137,91.213.211.236
pwm1|396180,206.71.140.11,206.71.140.12
pwm1|3856,206.71.140.103
pwm1|42,206.71.140.104
rix1|50254,31.44.187.53
rix1|8492,31.44.187.99
rix1|205460,31.44.187.101
rix1|49544,31.44.187.109
rix1|50509,193.27.39.90
rix1|50817,31.44.187.100,31.44.187.254,193.27.39.100,193.27.39.254
rix1|13335,195.246.227.15
rix1|43513,195.246.227.22
rix1|31214,195.246.227.24
rix1|42979,195.246.227.27
rix1|47814,195.246.227.28
rix1|52173,195.246.227.46
rix1|26415,195.246.227.48
rix1|12847,195.246.227.50
rix1|1820,195.246.227.56
rix1|39626,195.246.227.1,195.246.227.129
rix1|35407,195.246.227.2,195.246.227.130
rix1|20910,195.246.227.8,195.246.227.136
rix1|29600,195.246.227.9,195.246.227.137
rix1|12993,195.246.227.10,195.246.227.138
rix1|24589,195.246.227.14,195.246.227.142
rix1|16062,195.246.227.147
rix1|24651,195.246.227.158
rix1|5538,195.246.227.173
rno1|63212,206.41.109.2,206.41.109.3
rno1|26415,206.41.109.13
rno1|112,206.41.109.18
rno1|395651,206.41.109.21
rom1|5397,193.201.28.2
rom1|5396,193.201.28.5
rom1|8978,193.201.28.7
rom1|8968,193.201.28.9
rom1|1267,193.201.28.11
rom1|39120,193.201.28.14
rom1|137,193.201.28.15
rom1|12874,193.201.28.16
rom1|60772,193.201.28.17
rom1|42463,193.201.28.19
rom1|8220,193.201.28.20
rom1|12637,193.201.28.23
rom1|35131,193.201.28.28
rom1|9104,193.201.28.29
rom1|20912,193.201.28.31
rom1|8265,193.201.28.32
rom1|13335,193.201.28.33
rom1|20940,193.201.28.38
rom1|8612,193.201.28.42
rom1|49605,193.201.28.43
rom1|21176,193.201.28.48
rom1|199181,193.201.28.49
rom1|27320,193.201.28.50
rom1|26415,193.201.28.51
rom1|197835,193.201.28.54
rom1|15605,193.201.28.56
rom1|56911,193.201.28.58
rom1|196959,193.201.28.60
rom1|201722,193.201.28.61
rom1|199026,193.201.28.63
rom1|31638,193.201.28.64
rom1|50352,193.201.28.70
rom1|41606,193.201.28.72
rom1|56376,193.201.28.81
rom1|24796,193.201.28.100
rom1|203462,193.201.28.109
rom1|205322,193.201.28.111
rom1|39808,193.201.28.115
rom1|62275,193.201.28.122,193.201.28.123
sao1|22356,187.16.216.5
sao1|8055,187.16.216.6
sao1|31529,187.16.216.7
sao1|2688,187.16.216.15
sao1|28571,187.16.216.20
sao1|22431,187.16.216.26
sao1|36692,187.16.216.28
sao1|14026,187.16.216.56
sao1|266437,187.16.216.58
sao1|264493,187.16.216.72
sao1|266129,187.16.216.73
sao1|265499,187.16.216.78
sao1|28649,187.16.216.81
sao1|264564,187.16.216.83
sao1|264200,187.16.216.86
sao1|264863,187.16.216.88
sao1|28166,187.16.216.92
sao1|53070,187.16.216.102
sao1|28624,187.16.216.103
sao1|262706,187.16.216.105
sao1|263019,187.16.216.118
sao1|262293,187.16.216.134
sao1|28280,187.16.216.148
sao1|264911,187.16.216.151
sao1|263270,187.16.216.156
sao1|265021,187.16.216.157
sao1|61951,187.16.216.160
sao1|266951,187.16.216.161
sao1|28252,187.16.216.165
sao1|53218,187.16.216.169
sao1|262310,187.16.216.170
sao1|28663,187.16.216.70,187.16.216.171
sao1|28145,187.16.216.172
sao1|12989,187.16.216.177
sao1|28201,187.16.216.179
sao1|1251,187.16.216.189
sao1|262684,187.16.216.192
sao1|28140,187.16.216.193
sao1|52613,187.16.216.195
sao1|266020,187.16.216.198
sao1|267170,187.16.216.217
sao1|264290,187.16.216.218
sao1|28202,187.16.216.221
sao1|28589,187.16.216.228
sao1|394354,187.16.216.246
sao1|20121,187.16.216.252
sao1|28173,187.16.217.4
sao1|262666,187.16.217.9
sao1|267286,187.16.217.10
sao1|28124,187.16.217.13
sao1|28598,187.16.217.15
sao1|28329,187.16.216.232,187.16.217.27
sao1|28299,187.16.217.29
sao1|14551,187.16.217.52
sao1|262792,187.16.217.56
sao1|61587,187.16.217.63
sao1|262505,187.16.217.69
sao1|28323,187.16.217.75
sao1|262807,187.16.217.77
sao1|262725,187.16.217.87
sao1|61890,187.16.217.90
sao1|53224,187.16.217.92
sao1|44444,187.16.217.101
sao1|23106,187.16.217.59,187.16.217.110
sao1|61704,187.16.217.118
sao1|265980,187.16.217.126
sao1|262354,187.16.217.129
sao1|265188,187.16.217.135
sao1|262744,187.16.217.138
sao1|266387,187.16.217.139
sao1|263073,187.16.217.146
sao1|263080,187.16.217.159,187.16.217.160
sao1|13786,187.16.217.161
sao1|28158,187.16.217.180
sao1|263405,187.16.217.189
sao1|267224,187.16.217.196
sao1|262476,187.16.217.207
sao1|264460,187.16.217.218
sao1|264598,187.16.217.228
sao1|8674,187.16.217.233
sao1|7195,187.16.217.238
sao1|262731,187.16.217.240
sao1|28656,187.16.217.246
sao1|262704,187.16.217.247
sao1|267521,187.16.217.250
sao1|61586,187.16.217.21,187.16.217.251
sao1|53090,187.16.218.11
sao1|267056,187.16.218.12
sao1|265141,187.16.218.14
sao1|62597,187.16.218.15
sao1|266177,187.16.218.18
sao1|267460,187.16.218.23
sao1|264311,187.16.218.24
sao1|266574,187.16.218.26
sao1|266406,187.16.218.28
sao1|10310,187.16.218.22,187.16.218.31
sao1|52697,187.16.218.32
sao1|28209,187.16.218.38,187.16.218.39
sao1|267279,187.16.218.47
sao1|52925,187.16.218.53
sao1|53171,187.16.218.62
sao1|28576,187.16.218.73,187.16.218.74
sao1|262664,187.16.218.78
sao1|262632,187.16.218.83
sao1|53066,187.16.218.84
sao1|27471,187.16.218.85
sao1|28267,187.16.218.89
sao1|61568,187.16.218.91
sao1|263674,187.16.218.95
sao1|17222,187.16.218.96
sao1|52551,187.16.218.98
sao1|61317,187.16.218.103
sao1|52545,187.16.218.104
sao1|262333,187.16.218.108
sao1|265019,187.16.218.113
sao1|52836,187.16.218.117
sao1|25933,187.16.216.127,187.16.218.123
sao1|263626,187.16.218.124
sao1|262730,187.16.218.125
sao1|264170,187.16.218.128
sao1|267360,187.16.218.141
sao1|8075,187.16.218.139,187.16.218.144
sao1|263561,187.16.218.150
sao1|61650,187.16.218.166
sao1|53221,187.16.218.171
sao1|52640,187.16.218.172
sao1|263595,187.16.218.174
sao1|265484,187.16.218.177
sao1|268311,187.16.218.180
sao1|16735,187.16.217.48,187.16.218.182
sao1|262765,187.16.218.183
sao1|52824,187.16.218.191
sao1|52911,187.16.218.202
sao1|262732,187.16.218.214
sao1|264279,187.16.218.216
sao1|53111,187.16.218.223
sao1|262766,187.16.218.224
sao1|263009,187.16.218.226
sao1|262501,187.16.218.233
sao1|52840,187.16.218.245
sao1|14868,187.16.218.247
sao1|266534,187.16.218.250
sao1|266022,187.16.219.2
sao1|266156,187.16.216.154,187.16.219.5
sao1|263018,187.16.219.8
sao1|265036,187.16.219.15
sao1|262537,187.16.219.26
sao1|264138,187.16.219.31
sao1|263142,187.16.219.36
sao1|13414,187.16.219.40
sao1|53102,187.16.219.46
sao1|262778,187.16.219.53
sao1|27693,187.16.219.56
sao1|266993,187.16.219.59
sao1|26615,187.16.217.183,187.16.219.61
sao1|28604,187.16.218.72,187.16.219.62
sao1|262808,187.16.219.69
sao1|262409,187.16.219.70
sao1|52777,187.16.218.118,187.16.219.78
sao1|15133,187.16.219.83
sao1|263154,187.16.219.88
sao1|262761,187.16.218.90,187.16.219.89
sao1|52660,187.16.218.185,187.16.219.95
sao1|53143,187.16.219.98
sao1|263353,187.16.219.99
sao1|13335,187.16.219.111
sao1|263026,187.16.219.114
sao1|61768,187.16.219.121
sao1|262454,187.16.219.125
sao1|262545,187.16.218.20,187.16.219.138
sao1|52884,187.16.219.141
sao1|61924,187.16.219.142
sao1|262355,187.16.216.200,187.16.219.144
sao1|263042,187.16.219.154,187.16.219.156
sao1|263077,187.16.219.158
sao1|52863,187.16.219.162
sao1|265030,187.16.216.213,187.16.219.171
sao1|262539,187.16.219.178
sao1|263444,187.16.219.181
sao1|262403,187.16.219.182
sao1|264480,187.16.219.187
sao1|262749,187.16.219.188
sao1|28171,187.16.219.60,187.16.219.201
sao1|52542,187.16.219.204
sao1|262589,187.16.219.213
sao1|14840,187.16.216.219,187.16.219.215
sao1|52579,187.16.219.217
sao1|28657,187.16.218.37,187.16.219.22,187.16.219.218
sao1|262532,187.16.219.225
sao1|262402,187.16.219.228
sao1|262999,187.16.219.230
sao1|53122,187.16.219.237
sao1|263544,187.16.219.242
sao1|28340,187.16.219.245
sao1|263541,187.16.219.247
sao1|53172,187.16.219.250
sao1|262512,187.16.220.7
sao1|20940,187.16.220.8
sao1|262673,187.16.220.11
sao1|52877,187.16.219.127,187.16.220.16
sao1|28370,187.16.220.17
sao1|265238,187.16.220.18
sao1|53242,187.16.220.20
sao1|28198,187.16.220.27
sao1|61683,187.16.220.29
sao1|267452,187.16.220.30
sao1|263535,187.16.220.31
sao1|263314,187.16.220.35
sao1|264425,187.16.220.37
sao1|262720,187.16.220.45
sao1|266360,187.16.220.58
sao1|53140,187.16.220.65
sao1|267623,187.16.220.70
sao1|28191,187.16.220.75
sao1|267613,187.16.220.80
sao1|28283,187.16.220.93
sao1|52862,187.16.220.102
sao1|28359,187.16.220.106
sao1|263356,187.16.220.119
sao1|28161,187.16.220.128
sao1|262902,187.16.220.134
sao1|28328,187.16.217.141,187.16.220.135
sao1|14413,187.16.220.140
sao1|264141,187.16.220.144
sao1|52846,187.16.220.145
sao1|262372,187.16.220.149
sao1|263126,187.16.220.150
sao1|61584,187.16.220.151
sao1|57695,187.16.220.159
sao1|19551,187.16.220.160
sao1|268126,187.16.220.161
sao1|262715,187.16.220.162
sao1|52866,187.16.220.163
sao1|27720,187.16.220.164
sao1|266135,187.16.220.171
sao1|28135,187.16.220.177
sao1|265131,187.16.220.182
sao1|52610,187.16.220.186
sao1|262642,187.16.220.187
sao1|28360,187.16.217.51,187.16.220.197
sao1|262288,187.16.219.246,187.16.220.205
sao1|52662,187.16.220.206
sao1|263508,187.16.220.210
sao1|36236,187.16.220.212
sao1|36351,187.16.220.213
sao1|53067,187.16.220.214
sao1|52873,187.16.220.216
sao1|52689,187.16.220.219
sao1|262760,187.16.220.228
sao1|49544,187.16.220.229
sao1|267121,187.16.220.234
sao1|263897,187.16.220.237
sao1|262981,187.16.220.239
sao1|54113,187.16.220.243,187.16.220.244
sao1|262287,187.16.220.247
sao1|264130,187.16.221.11
sao1|25192,187.16.221.12
sao1|263297,187.16.220.25,187.16.221.19
sao1|22689,187.16.219.224,187.16.221.31
sao1|263478,187.16.221.33
sao1|52720,187.16.218.121,187.16.221.34
sao1|52683,187.16.221.41
sao1|52625,187.16.221.44
sao1|132203,187.16.221.52
sao1|262462,187.16.221.55
sao1|266989,187.16.219.119,187.16.221.57
sao1|262979,187.16.220.132,187.16.221.58
sao1|263089,187.16.221.61
sao1|2635,187.16.221.65
sao1|263053,187.16.216.59,187.16.221.75
sao1|262790,187.16.221.76
sao1|262868,187.16.221.77
sao1|267369,187.16.221.79
sao1|28229,187.16.221.81
sao1|262780,187.16.221.82
sao1|262612,187.16.221.92
sao1|28125,187.16.221.97
sao1|262949,187.16.221.103
sao1|28638,187.16.221.105
sao1|267562,187.16.221.107
sao1|262346,187.16.221.113
sao1|264531,187.16.221.116
sao1|264996,187.16.221.117
sao1|263514,187.16.221.123
sao1|263324,187.16.221.2,187.16.221.129
sao1|53061,187.16.221.144
sao1|52908,187.16.217.70,187.16.221.145
sao1|53112,187.16.221.148
sao1|262784,187.16.221.150
sao1|52977,187.16.219.6,187.16.221.154
sao1|64271,187.16.221.162
sao1|263043,187.16.221.164
sao1|28279,187.16.221.169
sao1|61913,187.16.221.174
sao1|266448,187.16.221.175
sao1|61673,187.16.221.182
sao1|28668,187.16.216.229,187.16.221.186
sao1|266165,187.16.221.190
sao1|37468,187.16.221.193
sao1|263049,187.16.221.198
sao1|264062,187.16.221.201
sao1|28258,187.16.221.204
sao1|28239,187.16.221.161,187.16.221.207
sao1|262488,187.16.221.230
sao1|263877,187.16.221.234
sao1|262428,187.16.221.236
sao1|262317,187.16.221.238
sao1|16509,187.16.216.95,187.16.217.20,187.16.217.163,187.16.218.79,187.16.221.99,187.16.221.239
sao1|61648,187.16.221.241
sao1|46489,187.16.221.243,187.16.221.244
sao1|263572,187.16.221.245
sao1|264016,187.16.221.246
sao1|267075,187.16.221.249
sao1|263075,187.16.222.6
sao1|53158,187.16.222.9
sao1|266195,187.16.222.13
sao1|266149,187.16.222.15
sao1|262375,187.16.218.60,187.16.222.19
sao1|265317,187.16.222.21
sao1|263070,187.16.222.24
sao1|263265,187.16.222.42
sao1|263328,187.16.217.190,187.16.222.52
sao1|28667,187.16.222.59
sao1|262611,187.16.222.64
sao1|263651,187.16.222.66
sao1|61591,187.16.222.68
sao1|52320,187.16.222.70
sao1|268952,187.16.222.79
sao1|265184,187.16.222.86
sao1|55195,187.16.222.98
sao1|28210,187.16.222.99
sao1|52965,187.16.217.205,187.16.221.126,187.16.222.100
sao1|263998,187.16.222.103
sao1|262507,187.16.222.105
sao1|263152,187.16.222.107
sao1|263526,187.16.222.112
sao1|28338,187.16.222.120
sao1|61805,187.16.222.126
sao1|28130,187.16.222.140
sao1|268364,187.16.222.143
sao1|263855,187.16.222.145
sao1|262729,187.16.217.44,187.16.217.176,187.16.218.143,187.16.222.149
sao1|28311,187.16.222.152
sao1|28642,187.16.216.243,187.16.222.155
sao1|264479,187.16.222.156
sao1|263945,187.16.222.160
sao1|262957,187.16.217.72,187.16.222.163
sao1|264144,187.16.222.166
sao1|28244,187.16.216.19,187.16.217.109,187.16.222.169
sao1|264077,187.16.222.192
sao1|262591,187.16.222.194
sao1|262691,187.16.222.195
sao1|263569,187.16.222.198
sao1|265278,187.16.222.201
sao1|53115,187.16.219.200,187.16.222.202,187.16.222.203
sao1|52941,187.16.222.208
sao1|262822,187.16.216.57,187.16.222.217
sao1|264381,187.16.222.224
sao1|199524,187.16.222.16,187.16.222.229
sao1|52771,187.16.222.241
sao1|264574,187.16.218.7,187.16.221.220,187.16.222.242
sao1|266525,187.16.222.246
sao1|263499,187.16.222.248
sao1|268668,187.16.223.5
sao1|265207,187.16.223.11
sao1|33182,187.16.223.22
sao1|262983,187.16.220.125,187.16.222.93,187.16.223.23
sao1|267232,187.16.223.27
sao1|264023,187.16.223.29
sao1|264189,187.16.223.33
sao1|265950,187.16.222.78,187.16.223.37
sao1|266468,187.16.221.166,187.16.223.53
sao1|265076,187.16.223.54
sao1|266136,187.16.223.63
sao1|61929,187.16.223.69
sao1|262427,187.16.220.68,187.16.223.70
sao1|28271,187.16.223.76
sao1|28666,187.16.223.81
sao1|61709,187.16.223.84
sao1|28349,187.16.216.98,187.16.223.104
sao1|53147,187.16.223.110
sao1|28305,187.16.223.113
sao1|28224,187.16.223.115
sao1|262757,187.16.223.117
sao1|263665,187.16.222.182,187.16.223.124
sao1|28186,187.16.219.51,187.16.223.133
sao1|52896,187.16.223.134
sao1|262711,187.16.223.136
sao1|262968,187.16.223.145
sao1|266494,187.16.223.146
sao1|6233,187.16.223.147
sao1|264116,187.16.223.153
sao1|52848,187.16.223.156
sao1|52940,187.16.219.84,187.16.223.157
sao1|28146,187.16.223.171
sao1|268581,187.16.220.48,187.16.223.172
sao1|266413,187.16.223.174
sao1|266368,187.16.223.179
sao1|266121,187.16.223.180
sao1|28294,187.16.218.77,187.16.223.182
sao1|28580,187.16.217.114,187.16.223.186
sao1|262557,187.16.223.198
sao1|265972,187.16.223.201
sao1|266598,187.16.223.202
sao1|262388,187.16.223.211
sao1|265303,187.16.223.213
sao1|52871,187.16.223.214
sao1|262448,187.16.223.218
sao1|262700,187.16.223.221
sao1|264135,187.16.217.149,187.16.223.230
sao1|264331,187.16.223.232
sao1|263276,187.16.223.236
sao1|262802,187.16.223.238
sao1|266409,187.16.223.249
sao1|26162,187.16.216.253,187.16.216.254,187.16.223.253,187.16.223.254
sao1|262365,187.16.217.35,198.32.122.7
sao1|263516,198.32.122.34
sao1|53152,187.16.222.75,198.32.122.140
sao1|28330,187.16.223.161,198.32.122.172
sao1|28634,198.32.122.179
sao1|14282,187.16.223.142,198.32.122.240
sao1|65000,198.32.122.249,198.32.122.250
sea1|714,198.32.134.57,198.32.134.65
sea1|19207,198.32.134.86,198.32.134.87
sea1|32550,198.32.134.100,198.32.134.101
sea1|24115,198.32.134.244,198.32.134.246
sea1|64219,206.53.171.1,206.53.171.2
sea1|11922,206.81.80.11
sea1|32751,206.81.80.12
sea1|3601,206.81.80.14
sea1|3742,206.81.80.16
sea1|15169,206.81.80.17
sea1|4319,206.81.80.18
sea1|6461,206.81.80.19
sea1|30340,206.81.80.20
sea1|13331,206.81.80.21
sea1|7752,206.81.80.28
sea1|2044,206.81.80.31
sea1|23473,206.81.80.32
sea1|10557,206.81.80.34
sea1|1828,206.81.80.36
sea1|23033,206.81.80.37
sea1|13768,206.81.80.38
sea1|36584,206.81.80.42
sea1|208188,206.81.80.46
sea1|7782,206.81.80.47
sea1|35280,206.81.80.48
sea1|134176,206.81.80.50
sea1|27017,206.81.80.51
sea1|36692,206.81.80.53
sea1|6327,206.81.80.54
sea1|11404,206.81.80.56
sea1|10835,206.81.80.57
sea1|13871,206.81.80.58
sea1|11274,206.81.80.59
sea1|134526,206.81.80.61
sea1|8047,206.81.80.62
sea1|8075,198.32.134.152,206.53.171.13,206.81.80.30,206.81.80.68
sea1|6407,206.81.80.74
sea1|5650,198.32.134.5,206.81.80.75
sea1|11164,206.81.80.77
sea1|18530,206.81.80.79
sea1|42,198.32.134.6,206.81.80.80
sea1|3856,206.81.80.81
sea1|101,206.81.80.84
sea1|10594,206.81.80.87
sea1|23265,206.81.80.88
sea1|26792,206.81.80.95
sea1|1982,206.81.80.96
sea1|22822,206.81.80.99
sea1|27008,206.81.80.100
sea1|31800,206.81.80.101
sea1|25668,206.81.80.103
sea1|7029,206.81.80.106
sea1|21947,206.81.80.109
sea1|33211,206.81.80.110
sea1|7575,206.81.80.112
sea1|20940,206.81.80.113
sea1|14361,206.81.80.115
sea1|9246,206.81.80.119
sea1|2544,206.81.80.63,206.81.80.124
sea1|33005,206.81.80.126
sea1|40495,206.81.80.129
sea1|7342,206.81.80.133
sea1|25899,206.81.80.134
sea1|36351,206.81.80.140
sea1|33569,206.81.80.142
sea1|15247,206.81.80.146
sea1|29791,206.81.80.149
sea1|3361,206.81.80.159
sea1|19528,206.81.80.160
sea1|36416,206.81.80.162
sea1|13722,206.81.80.163
sea1|6295,206.81.80.164
sea1|26088,206.81.80.165
sea1|36408,206.81.80.167
sea1|32869,206.81.80.171
sea1|1798,206.81.80.177
sea1|4181,206.81.80.178
sea1|20161,206.81.80.179
sea1|20394,206.81.80.186
sea1|14500,206.81.80.187
sea1|53708,206.81.80.192
sea1|15177,206.81.80.195
sea1|21525,206.81.80.196
sea1|11233,206.81.80.199
sea1|10973,206.81.80.201
sea1|53837,206.81.80.203
sea1|25764,206.81.80.204
sea1|7311,206.81.80.206
sea1|16276,206.81.80.214
sea1|4474,206.81.80.215,206.81.80.218
sea1|50763,206.81.80.219
sea1|27400,206.81.80.221
sea1|16713,206.81.80.60,206.81.80.224
sea1|10848,206.81.80.225
sea1|54327,206.81.80.228
sea1|53340,206.81.80.229
sea1|33588,206.81.80.207,206.81.80.231
sea1|22799,206.81.80.236
